project_id,project_type,project_location,total_area_sqft,num_floors,construction_type,foundation_type,material_quality_index,labor_cost_index,material_cost_index,inflation_rate,equipment_cost,contractor_experience_years,avg_temperature,rainfall_index,weather_delay_days,complexity_score,risk_index,resource_utilization_rate,total_project_cost,cost_category
1798,Industrial,Semi-Urban,11971,2,RCC,Raft,0.943,1.058,1.278,3.82,44117,22,34.25,0.469,26,0.241,0.319,0.94,17139315,Medium
1799,Industrial,Urban,1082,1,RCC,Pile,0.844,1.337,0.883,5.33,84341,5,28.97,0.512,35,0.363,0.203,0.603,2019168,Low
1800,Commercial,Semi-Urban,16014,9,Steel,Strip,0.94,1.972,0.835,6.73,15913,11,15.27,0.114,9,0.733,0.698,0.626,29711037,High
1801,Commercial,Semi-Urban,16031,8,Steel,Raft,0.668,1.784,2.383,3.28,167672,26,34.72,0.793,27,0.828,0.635,0.95,35089406,High
1802,Commercial,Rural,17172,10,RCC,Raft,0.636,1.816,1.229,8.31,160543,22,17.6,0.302,16,0.251,0.461,0.507,17761286,Medium
1803,Commercial,Semi-Urban,8479,6,Hybrid,Raft,0.926,1.833,1.561,3.41,65103,14,26.01,0.913,24,0.215,0.133,0.954,18549638,Medium
1804,Commercial,Urban,3560,5,RCC,Pile,0.697,1.543,2.416,3.18,14178,1,39.99,0.84,14,0.449,0.528,0.52,8211870,Low
1805,Industrial,Semi-Urban,14231,8,RCC,Pile,0.855,1.693,1.595,3.01,153415,24,18.03,0.063,17,0.716,0.234,0.548,31804285,High
1806,Industrial,Urban,12794,8,Steel,Pile,0.574,1.231,0.934,7.1,138324,5,35.38,0.054,27,0.61,0.424,0.931,18754796,Medium
1807,Commercial,Rural,18067,14,Steel,Pile,0.878,1.998,1.738,5.74,173092,24,34.98,0.629,1,0.207,0.628,0.624,39265683,High
1808,Residential,Urban,14774,5,RCC,Raft,0.774,1.136,0.95,3.62,26918,3,26.13,0.077,39,0.321,0.945,0.612,15455004,Medium
1809,Commercial,Semi-Urban,18330,12,RCC,Strip,0.634,1.508,0.962,8.14,26310,26,39.71,0.572,41,0.802,0.56,0.922,18259158,Medium
1810,Residential,Rural,16848,7,Steel,Pile,0.747,1.138,2.248,4.22,70834,22,22.7,0.079,30,0.438,0.275,0.771,23598303,High
1811,Commercial,Semi-Urban,2403,13,RCC,Strip,0.848,0.934,1.292,4.96,130065,1,22.89,0.479,30,0.294,0.952,0.675,2957194,Low
1812,Commercial,Rural,15051,13,Steel,Raft,0.506,1.481,1.954,4.07,95811,17,18.81,0.419,24,0.241,0.123,0.857,15026808,Medium
1813,Industrial,Rural,15641,1,RCC,Pile,0.819,1.224,1.665,8.56,66482,20,24.24,0.591,0,0.88,0.679,0.905,30173321,High
1814,Residential,Semi-Urban,2877,4,Hybrid,Raft,0.771,1.5,1.178,7.55,36023,12,22.41,0.356,17,0.577,0.336,0.931,4166980,Low
1815,Residential,Semi-Urban,1347,2,Hybrid,Pile,0.61,1.47,1.68,7.34,93359,26,30.11,0.14,15,0.603,0.782,0.56,2313924,Low
1816,Industrial,Rural,14880,10,RCC,Pile,0.876,1.451,0.917,3.26,86185,13,16.02,0.842,41,0.249,0.398,0.791,19785821,Medium
1817,Industrial,Rural,18123,3,Steel,Strip,0.652,0.948,1.39,6.14,37109,6,22.76,0.299,36,0.591,0.486,0.839,20087122,Medium
1818,Industrial,Semi-Urban,10024,12,RCC,Raft,0.638,1.328,1.689,6.45,185848,3,15.12,0.067,40,0.717,0.793,0.558,16250096,Medium
1819,Industrial,Urban,15731,1,RCC,Raft,0.736,1.774,1.188,5.3,122104,29,15.16,0.501,41,0.298,0.908,0.805,26449076,High
1820,Residential,Semi-Urban,12198,11,Steel,Raft,0.838,1.178,1.922,4.93,131954,11,35.51,0.878,36,0.922,0.264,0.516,20780291,Medium
1821,Residential,Rural,11071,11,RCC,Strip,0.964,1.333,0.888,8.11,153608,11,33.75,0.281,6,0.827,0.367,0.671,11949769,Medium
1822,Commercial,Semi-Urban,12814,2,Steel,Strip,0.571,1.393,1.624,3.14,71834,28,33.6,0.451,5,0.842,0.104,0.586,13823847,Medium
1823,Commercial,Urban,11929,13,RCC,Raft,0.698,1.835,2.015,6.75,168072,28,23.84,0.403,13,0.629,0.871,0.781,24073101,High
1824,Industrial,Semi-Urban,2865,1,Steel,Raft,0.533,1.587,1.531,5.37,59359,21,32.48,0.048,21,0.467,0.952,0.596,4128521,Low
1825,Industrial,Rural,11104,8,RCC,Pile,0.879,0.92,2.287,7.0,93279,10,21.41,0.868,49,0.712,0.352,0.895,22737714,High
1826,Industrial,Semi-Urban,11866,4,Hybrid,Pile,0.724,1.838,1.875,4.19,76136,11,22.74,0.759,30,0.38,0.446,0.561,31406386,High
1827,Commercial,Rural,5555,3,Steel,Strip,0.853,1.798,2.429,4.43,114674,16,29.06,0.096,44,0.31,0.486,0.879,11491346,Medium
1828,Commercial,Rural,6122,1,Hybrid,Pile,0.661,1.704,1.283,6.52,182964,20,32.49,0.132,9,0.631,0.469,0.549,10804079,Low
1829,Commercial,Semi-Urban,17256,2,Steel,Raft,0.922,1.359,2.396,8.88,177514,10,21.64,0.011,45,0.583,0.454,0.721,42611181,High
1830,Commercial,Rural,8283,3,Steel,Raft,0.767,1.709,1.832,8.85,96159,12,31.98,0.986,39,0.32,0.528,0.849,15279092,Medium
1831,Commercial,Rural,2449,3,Steel,Pile,0.972,1.374,2.067,4.49,86127,19,39.06,0.416,53,0.624,0.238,0.581,6495556,Low
1832,Commercial,Urban,17128,6,Steel,Pile,0.539,1.684,2.334,3.61,75699,9,27.35,0.93,45,0.637,0.152,0.876,33457068,High
1833,Commercial,Urban,10532,10,RCC,Strip,0.757,1.856,1.737,6.54,191445,4,25.18,0.42,35,0.897,0.751,0.977,22391271,High
1834,Industrial,Urban,12119,8,RCC,Pile,0.883,1.869,2.266,5.52,56517,26,20.81,0.104,54,0.807,0.862,0.687,45424942,High
1835,Industrial,Urban,17008,6,Steel,Strip,0.8,1.345,1.721,7.57,15382,15,23.9,0.343,40,0.374,0.829,0.5,36113450,High
1836,Industrial,Rural,13324,2,RCC,Pile,0.512,1.831,1.819,6.17,176935,23,28.22,0.418,54,0.854,0.664,0.738,20296907,Medium
1837,Industrial,Semi-Urban,11445,2,Steel,Pile,0.986,0.922,1.557,6.06,119390,21,38.6,0.177,37,0.975,0.972,0.951,33726232,High
1838,Commercial,Rural,2419,14,Steel,Pile,0.649,0.922,1.048,6.88,189835,7,21.52,0.054,33,0.773,0.101,0.833,3053887,Low
1839,Residential,Rural,10327,7,Hybrid,Pile,0.625,1.458,1.741,3.76,116827,5,20.79,0.317,2,0.83,0.388,0.852,15134232,Medium
1840,Commercial,Rural,10117,1,Steel,Raft,0.743,1.582,2.462,7.06,195463,19,39.01,0.539,22,0.413,0.379,0.896,20813528,Medium
1841,Residential,Semi-Urban,10232,1,Steel,Raft,0.771,0.984,2.138,5.93,60165,22,30.15,0.255,42,0.994,0.415,0.954,16700277,Medium
1842,Industrial,Urban,1030,7,RCC,Raft,0.883,1.367,2.071,7.92,141990,25,33.38,0.959,16,0.341,0.82,0.562,2912128,Low
1843,Commercial,Rural,8349,9,Steel,Pile,0.697,0.913,1.894,3.83,51906,15,35.74,0.481,28,0.801,0.416,0.795,12684581,Medium
1844,Industrial,Rural,7429,5,Steel,Strip,0.72,1.523,1.391,4.8,72270,28,17.04,0.13,0,0.516,0.574,0.945,10406895,Low
1845,Commercial,Urban,4849,11,Hybrid,Pile,0.767,1.826,1.088,8.7,72072,6,27.12,0.413,2,0.485,0.653,0.888,12200784,Medium
1846,Industrial,Rural,14956,1,RCC,Raft,0.697,1.685,1.182,6.32,64716,20,18.5,0.708,13,0.428,0.861,0.624,21674567,Medium
1847,Residential,Semi-Urban,11795,5,RCC,Strip,0.957,1.254,0.811,8.58,71781,15,30.61,0.487,10,0.553,0.654,0.937,12570820,Medium
1848,Residential,Rural,18685,11,Hybrid,Strip,0.926,1.993,1.945,7.13,40301,17,38.84,0.331,29,0.833,0.443,0.647,40551396,High
1849,Residential,Rural,5656,1,Steel,Raft,0.727,1.596,2.18,8.56,55966,19,16.41,0.106,20,0.953,0.725,0.705,10848215,Low
1850,Commercial,Urban,9728,10,Hybrid,Pile,0.5,1.778,1.257,4.91,172366,3,21.85,0.46,15,0.533,0.564,0.593,16062961,Medium
1851,Residential,Rural,12420,12,RCC,Strip,0.95,1.604,0.956,3.54,126318,18,39.99,0.097,45,0.721,0.576,0.943,13496615,Medium
1852,Commercial,Rural,7932,9,Hybrid,Strip,0.562,1.987,1.371,7.81,85501,10,15.14,0.371,59,0.831,0.402,0.547,11545864,Medium
1853,Residential,Semi-Urban,12703,4,RCC,Raft,0.622,1.786,1.296,7.83,163607,15,18.49,0.116,50,0.28,0.101,0.997,11655746,Medium
1854,Residential,Urban,6689,9,Hybrid,Strip,0.576,1.423,1.566,6.71,189712,18,17.02,0.676,8,0.968,0.42,0.664,9401997,Low
1855,Commercial,Urban,1642,2,Steel,Strip,0.59,1.24,1.249,6.48,70510,24,34.1,0.773,54,0.369,0.372,0.855,2092515,Low
1856,Commercial,Semi-Urban,8114,7,Steel,Strip,0.901,1.619,1.378,8.49,58366,15,33.77,0.243,1,0.932,0.19,0.564,16024217,Medium
1857,Residential,Rural,14753,12,RCC,Pile,0.79,1.508,2.343,4.06,20868,24,34.44,0.075,25,0.989,0.279,0.744,25397356,High
1858,Commercial,Urban,18513,13,Hybrid,Pile,0.978,1.555,1.369,6.7,154229,19,34.37,0.347,41,0.28,0.983,0.52,53459247,High
1859,Residential,Urban,17646,2,RCC,Raft,0.616,1.212,2.135,3.3,50409,20,35.88,0.561,2,0.914,0.352,0.939,23243289,High
1860,Commercial,Rural,7405,12,Steel,Pile,0.743,1.314,1.864,3.85,125734,5,34.32,0.768,14,0.713,0.566,0.723,13691741,Medium
1861,Industrial,Rural,5389,4,RCC,Strip,0.989,1.47,1.374,5.62,180036,11,27.09,0.403,11,0.854,0.594,0.871,9560155,Low
1862,Industrial,Urban,5339,6,Steel,Pile,0.913,1.807,2.19,7.93,113157,9,33.64,0.366,18,0.287,0.604,0.947,20860952,Medium
1863,Industrial,Rural,4457,14,RCC,Strip,0.864,1.715,1.812,7.4,145934,5,29.94,0.908,40,0.867,0.143,0.534,8674777,Low
1864,Industrial,Urban,1057,2,Hybrid,Strip,0.594,0.942,0.815,8.84,86208,11,24.16,0.45,13,0.701,0.794,0.756,1448405,Low
1865,Industrial,Rural,5121,2,Steel,Pile,0.885,1.095,0.917,3.27,13178,22,35.91,0.447,14,0.608,0.757,0.595,8656644,Low
1866,Residential,Rural,15432,2,RCC,Pile,0.674,0.832,2.079,5.29,6087,7,34.7,0.41,22,0.648,0.979,0.535,16944974,Medium
1867,Industrial,Semi-Urban,1339,3,Steel,Pile,0.765,0.81,1.559,3.95,150665,27,19.34,0.363,10,0.796,0.266,0.811,2446979,Low
1868,Industrial,Rural,9743,5,Hybrid,Pile,0.805,1.069,1.489,3.22,192397,2,15.61,0.728,42,0.438,0.598,0.557,18697399,Medium
1869,Industrial,Semi-Urban,10096,9,Steel,Raft,0.805,1.759,1.048,4.59,131827,20,22.9,0.282,2,0.955,0.823,0.746,22267407,High
1870,Industrial,Rural,7498,6,Hybrid,Pile,0.863,1.886,1.067,4.47,166084,22,25.09,0.379,42,0.446,0.212,0.598,16266259,Medium
1871,Commercial,Urban,10629,12,Steel,Raft,0.831,1.27,2.156,5.52,8489,20,19.36,0.282,0,0.902,0.811,0.599,28713431,High
1872,Residential,Urban,1010,14,Hybrid,Strip,0.534,1.476,2.209,3.84,78547,21,36.38,0.57,58,0.21,0.343,0.761,1615237,Low
1873,Industrial,Rural,12096,9,Steel,Raft,0.729,1.647,1.752,5.93,7489,19,15.84,0.96,3,0.933,0.353,0.778,24632061,High
1874,Industrial,Rural,13474,10,Hybrid,Strip,0.832,1.944,1.302,8.52,175349,18,27.09,0.39,20,0.881,0.951,0.502,31056750,High
1875,Industrial,Urban,1637,14,RCC,Raft,0.648,1.896,2.386,7.49,183530,16,16.39,0.968,24,0.299,0.382,0.75,3602463,Low
1876,Residential,Rural,14200,13,RCC,Raft,0.657,0.869,1.861,8.05,180413,1,28.42,0.657,19,0.79,0.626,0.835,13968442,Medium
1877,Commercial,Semi-Urban,5166,5,Steel,Strip,0.562,1.098,2.154,7.83,194852,3,26.59,0.795,9,0.499,0.496,0.839,6559360,Low
1878,Residential,Semi-Urban,9406,11,Hybrid,Raft,0.709,0.859,0.806,5.34,54967,26,34.5,0.333,17,0.584,0.17,0.925,8001987,Low
1879,Commercial,Semi-Urban,10978,6,RCC,Strip,0.993,1.54,1.566,7.25,182125,9,32.24,0.224,32,0.255,0.955,0.948,19843709,Medium
1880,Industrial,Semi-Urban,3154,10,Steel,Pile,0.643,1.653,2.281,7.53,144102,17,36.1,0.577,52,0.37,0.292,0.811,7457119,Low
1881,Industrial,Semi-Urban,1490,12,RCC,Strip,0.766,1.17,1.375,4.23,62575,8,28.61,0.991,34,0.963,0.341,0.741,2360568,Low
1882,Residential,Rural,2660,8,Hybrid,Raft,0.872,1.825,2.035,8.16,96596,21,35.56,0.71,24,0.534,0.44,0.602,5607101,Low
1883,Residential,Rural,15636,3,Steel,Pile,0.507,1.343,1.918,5.75,176097,16,32.98,0.682,2,0.221,0.549,0.563,14399709,Medium
1884,Commercial,Semi-Urban,10836,2,Hybrid,Raft,0.95,1.998,1.059,3.1,94237,12,34.49,0.45,50,0.612,0.23,0.805,23708499,High
1885,Commercial,Rural,14769,3,Hybrid,Pile,0.693,0.8,2.117,6.86,180687,4,30.02,0.879,49,0.996,0.667,0.973,29237587,High
1886,Residential,Rural,16706,14,Hybrid,Strip,0.935,0.931,0.991,7.06,173324,5,32.99,0.697,12,0.466,0.563,0.639,18960827,Medium
1887,Commercial,Semi-Urban,2563,9,RCC,Pile,0.519,1.162,2.037,6.31,39099,27,25.04,0.675,34,0.313,0.373,0.55,2840568,Low
1888,Residential,Rural,11295,6,Steel,Pile,0.573,0.831,2.485,4.27,170120,7,17.12,0.293,24,0.715,0.723,0.712,13074508,Medium
1889,Commercial,Rural,18861,10,Hybrid,Pile,0.661,1.739,2.429,5.89,102836,24,25.41,0.958,54,0.936,0.563,0.5,46251332,High
1890,Residential,Rural,9067,12,RCC,Raft,0.673,0.863,2.16,5.4,40189,18,19.34,0.25,17,0.887,0.857,0.777,9673500,Low
1891,Residential,Semi-Urban,9433,4,Hybrid,Pile,0.924,1.699,1.709,8.85,147887,22,30.73,0.524,50,0.726,0.87,0.525,26037757,High
1892,Residential,Rural,19551,10,RCC,Strip,0.506,0.863,1.947,7.95,88325,20,21.58,0.34,29,0.347,0.982,0.965,12050116,Medium
1893,Commercial,Urban,16119,3,Steel,Strip,0.821,1.103,2.038,7.57,61755,14,38.95,0.181,39,0.827,0.161,0.935,32729831,High
1894,Commercial,Urban,5419,13,Steel,Strip,0.566,1.81,0.814,4.09,178919,8,21.78,0.144,45,0.859,0.465,0.557,6965113,Low
1895,Commercial,Semi-Urban,12241,2,Steel,Pile,0.912,1.941,0.974,4.99,64526,13,17.45,0.293,29,0.88,0.551,0.573,30530137,High
1896,Residential,Urban,9298,14,Steel,Strip,0.889,1.297,1.815,5.28,128058,28,37.02,0.689,57,0.523,0.31,0.977,15378879,Medium
1897,Commercial,Semi-Urban,17427,4,Hybrid,Raft,0.75,1.964,0.811,5.96,102500,4,25.36,0.975,23,0.527,0.93,0.907,31218748,High
1898,Commercial,Urban,15066,9,RCC,Strip,0.606,1.552,2.345,3.18,13084,12,23.89,0.853,25,0.324,0.179,0.971,20479482,Medium
1899,Residential,Urban,1383,4,Steel,Pile,0.817,1.299,1.632,6.56,13742,3,37.13,0.218,0,0.818,0.486,0.667,2823579,Low
1900,Industrial,Urban,9915,13,Hybrid,Strip,0.578,1.763,1.238,5.15,165299,5,31.34,0.078,32,0.79,0.267,0.555,17562428,Medium
1901,Residential,Semi-Urban,11585,12,Steel,Pile,0.595,1.154,1.469,6.37,140146,4,28.3,0.687,7,0.28,0.714,0.808,12745952,Medium
1902,Commercial,Semi-Urban,15508,5,Steel,Pile,0.813,1.119,2.246,3.05,190656,15,23.18,0.03,11,0.216,0.734,0.983,31759175,High
1903,Residential,Rural,18952,8,Steel,Strip,0.996,1.588,2.376,4.93,49326,28,22.31,0.859,7,0.961,0.885,0.565,45755484,High
1904,Industrial,Semi-Urban,8620,2,RCC,Raft,0.946,1.269,0.998,7.61,92699,5,29.49,0.826,10,0.214,0.468,0.909,12535486,Medium
1905,Residential,Urban,8320,12,RCC,Raft,0.797,0.963,2.123,6.01,141725,9,27.53,0.794,13,0.703,0.798,0.68,14534843,Medium
1906,Commercial,Urban,12401,11,RCC,Strip,0.769,0.88,1.783,7.73,156708,14,21.9,0.552,17,0.563,0.595,0.558,17173604,Medium
1907,Industrial,Semi-Urban,18670,14,Steel,Pile,0.999,1.745,1.795,7.19,51531,27,19.6,0.974,43,0.822,0.831,0.73,68254774,High
1908,Commercial,Semi-Urban,16759,3,Hybrid,Strip,0.774,1.611,2.125,8.13,29776,16,35.45,0.458,39,0.27,0.177,0.744,31890508,High
1909,Industrial,Semi-Urban,10149,6,Hybrid,Pile,0.71,1.294,1.179,3.04,160012,3,32.19,0.987,0,0.746,0.517,0.505,19423718,Medium
1910,Industrial,Rural,8769,12,Hybrid,Pile,0.955,1.875,1.703,4.57,74431,15,39.83,0.882,20,0.692,0.236,0.737,27067193,High
1911,Residential,Urban,12305,7,Steel,Pile,0.617,1.293,1.343,6.29,30922,18,27.9,0.127,9,0.883,0.811,0.824,19151139,Medium
1912,Residential,Rural,18192,4,RCC,Raft,0.549,1.652,0.961,8.65,74976,18,39.86,0.895,36,0.615,0.237,0.882,12819059,Medium
1913,Commercial,Rural,10879,14,Hybrid,Raft,0.817,1.891,0.979,7.08,72999,14,26.52,0.305,28,0.783,0.107,0.549,18609702,Medium
1914,Residential,Urban,9244,1,Steel,Strip,0.548,1.809,1.032,5.74,60249,25,28.37,0.768,45,0.55,0.937,0.938,10292531,Low
1915,Residential,Urban,13785,7,Steel,Raft,0.687,1.413,1.845,3.78,79348,7,20.23,0.0,39,0.987,0.536,0.584,26210985,High
1916,Industrial,Semi-Urban,8973,12,Hybrid,Pile,0.712,1.617,0.98,5.96,110187,26,18.74,0.276,23,0.648,0.987,0.829,19994202,Medium
1917,Residential,Semi-Urban,11179,9,Hybrid,Pile,0.774,1.296,1.769,5.65,6777,28,38.51,0.758,57,0.803,0.508,0.776,21938710,High
1918,Industrial,Rural,15105,1,Steel,Strip,0.996,1.577,1.8,7.67,172720,20,39.53,0.972,43,0.274,0.632,0.94,34441952,High
1919,Industrial,Semi-Urban,11485,14,Hybrid,Pile,0.61,1.109,2.337,5.48,126372,6,28.69,0.171,35,0.57,0.77,0.519,24855180,High
1920,Industrial,Semi-Urban,12891,1,Steel,Strip,0.688,1.322,1.865,4.91,116974,26,21.81,0.459,17,0.252,0.353,0.596,18321157,Medium
1921,Commercial,Urban,5361,1,Hybrid,Strip,0.566,1.051,2.475,3.54,116470,16,38.79,0.587,14,0.297,0.22,0.561,7491619,Low
1922,Commercial,Urban,19660,10,RCC,Pile,0.804,0.846,0.853,3.28,153588,22,34.92,0.953,31,0.605,0.695,0.664,24963362,High
1923,Commercial,Semi-Urban,2096,7,Steel,Raft,0.864,1.506,1.997,5.63,102729,19,19.5,0.453,37,0.482,0.56,0.669,4881292,Low
1924,Industrial,Urban,17363,11,RCC,Pile,0.741,1.837,0.845,5.08,52626,9,22.46,0.934,42,0.568,0.844,0.544,33455849,High
1925,Commercial,Semi-Urban,10655,9,Hybrid,Pile,0.623,0.831,2.04,6.33,22338,20,15.11,0.978,44,0.597,0.141,0.757,17205248,Medium
1926,Commercial,Urban,8419,3,Steel,Strip,0.81,1.035,1.456,7.27,183270,1,29.55,0.942,19,0.328,0.59,0.558,13322061,Medium
1927,Residential,Urban,10834,8,Hybrid,Raft,0.77,1.352,1.839,3.24,152587,18,28.16,0.749,33,0.493,0.267,0.537,19765140,Medium
1928,Commercial,Urban,15128,9,Steel,Strip,0.586,1.599,1.326,5.98,5604,21,19.1,0.126,8,0.888,0.656,0.517,22343069,High
1929,Commercial,Urban,2572,3,Hybrid,Pile,0.703,1.005,1.07,8.17,94329,14,23.48,0.602,40,0.885,0.784,0.965,5271483,Low
1930,Industrial,Semi-Urban,9987,12,RCC,Strip,0.718,0.868,2.03,5.73,88320,14,38.48,0.754,54,0.592,0.337,0.698,13022978,Medium
1931,Industrial,Rural,6124,12,RCC,Strip,0.991,1.423,2.338,6.13,81994,8,31.22,0.955,33,0.799,0.534,0.642,14702197,Medium
1932,Industrial,Urban,1438,3,Hybrid,Pile,0.925,1.782,1.112,5.92,50313,23,36.57,0.778,34,0.803,0.478,0.741,5211337,Low
1933,Industrial,Semi-Urban,8676,1,RCC,Strip,0.867,0.842,2.365,5.34,131955,25,35.96,0.539,56,0.235,0.779,0.579,14677658,Medium
1934,Industrial,Semi-Urban,1261,2,RCC,Pile,0.944,1.219,1.038,3.66,114389,17,38.02,0.205,55,0.689,0.64,0.703,2741689,Low
1935,Industrial,Urban,13441,7,Hybrid,Strip,0.868,1.596,2.051,3.76,76983,18,16.04,0.457,26,0.844,0.209,0.595,41731444,High
1936,Commercial,Rural,2169,3,Steel,Raft,0.952,0.957,2.431,4.07,73084,15,21.56,0.638,41,0.675,0.979,0.652,5095015,Low
1937,Industrial,Urban,7628,7,Hybrid,Pile,0.527,1.083,1.051,7.76,183755,10,25.39,0.325,17,0.633,0.921,0.962,12406553,Medium
1938,Industrial,Semi-Urban,19569,5,Steel,Raft,0.728,1.443,1.54,4.65,68677,20,31.0,0.456,20,0.625,0.621,0.574,38044382,High
1939,Residential,Rural,12591,10,RCC,Strip,0.873,1.944,1.374,8.69,158215,16,30.2,0.017,17,0.606,0.8,0.737,17662030,Medium
1940,Commercial,Semi-Urban,18815,8,RCC,Raft,0.792,1.145,1.46,7.86,39653,7,21.15,0.879,26,0.823,0.118,0.83,26250847,High
1941,Commercial,Urban,7808,5,RCC,Raft,0.588,1.385,2.08,7.11,70874,29,19.82,0.035,30,0.714,0.281,0.959,12018911,Medium
1942,Commercial,Rural,1626,3,RCC,Raft,0.67,1.28,1.924,7.32,162714,29,25.94,0.409,27,0.372,0.791,0.962,2297781,Low
1943,Industrial,Semi-Urban,6521,9,RCC,Strip,0.659,1.877,2.447,3.29,11558,17,21.27,0.511,32,0.547,0.196,0.624,11700290,Medium
1944,Industrial,Semi-Urban,6937,7,Steel,Pile,0.631,0.886,1.115,6.41,199621,5,39.13,0.972,56,0.623,0.138,0.972,9131156,Low
1945,Industrial,Semi-Urban,7539,5,Steel,Strip,0.672,1.479,1.724,8.65,71446,18,39.14,0.935,14,0.535,0.654,0.666,12808505,Medium
1946,Residential,Urban,18087,7,Steel,Strip,0.757,1.815,1.564,3.23,117706,14,17.83,0.646,44,0.39,0.131,0.947,26465406,High
1947,Industrial,Rural,4635,11,Hybrid,Strip,0.927,1.986,2.362,4.75,18010,18,32.63,0.584,46,0.3,0.265,0.547,11599270,Medium
1948,Residential,Urban,15611,10,RCC,Pile,0.871,1.638,0.818,3.31,25654,18,20.71,0.367,54,0.294,0.172,0.599,19658129,Medium
1949,Commercial,Urban,12464,9,RCC,Strip,0.918,1.256,2.482,6.42,94939,15,32.94,0.041,35,0.437,0.581,0.539,24183911,High
1950,Industrial,Urban,9211,5,RCC,Strip,0.942,1.294,1.616,3.7,141572,25,34.18,0.268,18,0.522,0.709,0.65,17639405,Medium
1951,Residential,Rural,8404,7,Hybrid,Pile,0.708,1.222,1.863,5.88,33662,11,16.2,0.848,34,0.746,0.265,0.937,13257537,Medium
1952,Residential,Urban,2783,11,Hybrid,Pile,0.673,1.524,1.412,7.32,173454,26,32.38,0.648,31,0.988,0.522,0.58,5923285,Low
1953,Industrial,Urban,2977,9,Hybrid,Pile,0.529,1.687,2.249,3.99,104200,5,37.42,0.814,44,0.918,0.118,0.612,7781069,Low
1954,Commercial,Urban,3593,1,RCC,Raft,0.965,1.783,1.755,7.53,106062,16,20.41,0.837,38,0.851,0.338,0.608,9740489,Low
1955,Commercial,Urban,7707,4,Steel,Pile,0.533,1.3,1.927,3.36,132509,8,17.89,0.062,57,0.851,0.262,0.637,14101694,Medium
1956,Commercial,Semi-Urban,9894,1,Hybrid,Raft,0.871,1.66,1.903,3.9,167532,13,29.17,0.337,59,0.677,0.249,0.509,24952723,High
1957,Residential,Urban,15341,8,Hybrid,Raft,0.689,1.899,1.419,4.68,177856,26,27.94,0.676,56,0.402,0.303,0.712,26941785,High
1958,Residential,Semi-Urban,6727,3,Steel,Strip,0.974,1.905,0.929,7.78,135397,22,37.14,0.853,11,0.578,0.825,0.988,11078330,Low
1959,Residential,Urban,13780,2,Hybrid,Raft,0.71,1.645,2.173,8.1,193540,27,26.28,0.801,54,0.314,0.955,0.724,30768677,High
1960,Residential,Rural,4035,14,Steel,Strip,0.908,1.564,1.293,4.32,38465,17,25.34,0.422,28,0.653,0.735,0.907,6028218,Low
1961,Commercial,Semi-Urban,11082,4,RCC,Raft,0.641,1.438,2.243,3.57,197511,26,32.85,0.932,33,0.218,0.165,0.786,13866354,Medium
1962,Industrial,Semi-Urban,3413,11,Steel,Pile,0.65,1.02,1.835,8.09,179038,9,16.94,0.301,15,0.352,0.665,0.507,5996870,Low
1963,Residential,Semi-Urban,2840,3,Steel,Strip,0.798,0.948,1.401,6.9,105223,15,16.43,0.376,21,0.77,0.761,0.793,3623635,Low
1964,Residential,Semi-Urban,5789,11,RCC,Raft,0.999,1.383,1.81,3.95,6611,7,27.62,0.181,7,0.422,0.2,0.973,8873708,Low
1965,Commercial,Rural,1097,5,Hybrid,Strip,0.759,0.991,1.897,6.35,29716,27,17.23,0.227,54,0.536,0.365,0.777,1736702,Low
1966,Industrial,Urban,15525,13,RCC,Pile,0.968,1.492,2.001,8.23,173032,18,38.48,0.009,11,0.866,0.486,0.764,53065648,High
1967,Industrial,Semi-Urban,7645,8,Hybrid,Raft,0.893,1.575,2.198,3.42,41431,14,31.36,0.308,33,0.236,0.38,0.835,20570466,Medium
1968,Commercial,Rural,3402,10,Hybrid,Raft,0.898,1.431,1.072,3.5,147591,8,33.84,0.307,15,0.218,0.566,0.935,5602091,Low
1969,Commercial,Semi-Urban,9455,8,Steel,Pile,0.718,0.844,2.405,4.64,71913,2,20.72,0.067,54,0.383,0.218,0.782,16318156,Medium
1970,Industrial,Urban,8194,11,RCC,Raft,0.693,0.869,1.498,6.91,197456,18,27.35,0.34,46,0.748,0.5,0.703,12249465,Medium
1971,Residential,Semi-Urban,5330,7,Steel,Raft,0.596,0.936,2.263,4.07,150385,4,18.35,0.301,59,0.389,0.76,0.519,6578255,Low
1972,Industrial,Rural,10334,8,RCC,Strip,0.982,0.984,1.175,7.9,28539,24,20.08,0.799,8,0.891,0.515,0.556,14626881,Medium
1973,Commercial,Urban,10989,13,RCC,Raft,0.98,1.988,0.849,7.5,159074,23,29.21,0.156,26,0.481,0.289,0.824,21078640,Medium
1974,Residential,Rural,16268,13,Steel,Pile,0.874,1.213,1.775,6.37,106167,2,22.0,0.725,59,0.427,0.822,0.809,27447919,High
1975,Residential,Urban,10864,5,Hybrid,Raft,0.648,1.15,1.352,3.7,80278,10,37.93,0.13,46,0.386,0.455,0.62,13162408,Medium
1976,Commercial,Urban,2660,10,Hybrid,Strip,0.623,0.863,2.474,8.93,84714,6,39.88,0.496,34,0.659,0.483,0.859,5209960,Low
1977,Commercial,Urban,13768,10,RCC,Raft,0.994,1.562,0.978,5.94,196261,11,15.1,0.736,10,0.885,0.422,0.64,27760479,High
